loan_amnt,term,int_rate,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,dti,fico_range_low,inq_last_6mths,open_acc,pub_rec,revol_util,initial_list_status,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,application_type,tot_coll_amt,tot_cur_bal,acc_open_past_24mths,bc_open_to_buy,bc_util,chargeoff_within_12_mths,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,total_bc_limit,hardship_flag,disbursement_method
12000.0, 36 months,8.39,B,B1,6 years,MORTGAGE,49000.0,Not Verified,Fully Paid,home_improvement,38.89,695.0,0.0,8.0,0.0,12.3,w,734.0,730.0,0.0,Individual,0.0,58459.0,4.0,173.0,82.7,0.0,138.0,140.0,14.0,14.0,0.0,1.0,1.0,2.0,1.0,6.0,22.0,0.0,0.0,0.0,88.6,100.0,0.0,0.0,1000.0,N,Cash
6000.0, 36 months,23.99,E,E2,2 years,RENT,24000.0,Verified,Charged Off,debt_consolidation,30.8,660.0,1.0,13.0,0.0,41.5,f,509.0,505.0,0.0,Individual,0.0,29933.0,4.0,318.0,77.3,0.0,44.0,60.0,4.0,4.0,0.0,0.0,1.0,7.0,2.0,2.0,3.0,0.0,0.0,2.0,92.9,50.0,0.0,0.0,1400.0,N,Cash
13000.0, 36 months,11.14,B,B2,10+ years,RENT,50000.0,Not Verified,Fully Paid,debt_consolidation,17.04,720.0,0.0,7.0,0.0,56.4,w,764.0,760.0,0.0,Individual,0.0,17049.0,2.0,3563.0,78.9,0.0,105.0,127.0,4.0,4.0,1.0,0.0,2.0,3.0,3.0,6.0,2.0,0.0,0.0,2.0,100.0,66.7,0.0,0.0,16900.0,N,Cash
15000.0, 60 months,13.99,C,C3,10+ years,MORTGAGE,70000.0,Not Verified,Fully Paid,car,5.37,675.0,0.0,12.0,1.0,2.8,w,819.0,815.0,0.0,Individual,0.0,13458.0,4.0,13209.0,2.2,0.0,135.0,251.0,11.0,11.0,0.0,2.0,4.0,5.0,7.0,28.0,12.0,0.0,1.0,3.0,97.6,0.0,1.0,0.0,13500.0,N,Cash
9000.0, 36 months,6.24,A,A2,6 years,MORTGAGE,38000.0,Not Verified,Fully Paid,credit_card,9.76,705.0,0.0,11.0,0.0,38.9,w,779.0,775.0,0.0,Individual,0.0,182617.0,3.0,10068.0,50.6,0.0,116.0,290.0,11.0,11.0,2.0,0.0,6.0,8.0,6.0,8.0,1.0,0.0,0.0,3.0,86.7,0.0,0.0,0.0,20400.0,N,Cash
12000.0, 36 months,6.39,A,A2,10+ years,MORTGAGE,57000.0,Verified,Fully Paid,debt_consolidation,5.09,770.0,0.0,7.0,0.0,20.1,f,769.0,765.0,0.0,Individual,0.0,153357.0,3.0,9630.0,17.7,0.0,117.0,214.0,17.0,17.0,1.0,0.0,1.0,2.0,2.0,11.0,4.0,0.0,0.0,0.0,95.7,0.0,0.0,0.0,11700.0,N,Cash
30000.0, 36 months,9.99,B,B3,10+ years,MORTGAGE,72000.0,Source Verified,Fully Paid,credit_card,16.28,670.0,0.0,6.0,0.0,50.0,w,714.0,710.0,0.0,Individual,903.0,79291.0,1.0,23148.0,50.0,0.0,125.0,285.0,12.0,12.0,2.0,0.0,3.0,3.0,4.0,6.0,5.0,0.0,0.0,1.0,100.0,50.0,0.0,0.0,46300.0,N,Cash
4000.0, 36 months,17.1,C,C5,10+ years,RENT,36000.0,Not Verified,Fully Paid,credit_card,17.93,680.0,2.0,12.0,0.0,69.0,f,684.0,680.0,0.0,Individual,0.0,30652.0,1.0,293.0,97.0,0.0,146.0,156.0,6.0,6.0,2.0,0.0,3.0,7.0,3.0,10.0,21.0,0.0,0.0,1.0,95.1,100.0,0.0,0.0,9700.0,N,Cash
20000.0, 36 months,11.53,B,B5,4 years,MORTGAGE,87000.0,Source Verified,Fully Paid,debt_consolidation,22.25,690.0,0.0,21.0,0.0,82.3,w,659.0,655.0,0.0,Individual,0.0,218210.0,12.0,1973.0,85.7,0.0,120.0,156.0,7.0,7.0,3.0,3.0,9.0,15.0,9.0,15.0,7.0,0.0,0.0,6.0,78.1,66.7,0.0,0.0,13800.0,N,Cash
34000.0, 36 months,8.39,A,A5,10+ years,MORTGAGE,135000.0,Verified,Fully Paid,debt_consolidation,15.43,665.0,0.0,25.0,0.0,54.8,f,769.0,765.0,0.0,Individual,0.0,349443.0,6.0,10748.0,68.0,0.0,230.0,153.0,9.0,1.0,3.0,0.0,9.0,11.0,12.0,20.0,10.0,0.0,0.0,4.0,95.2,50.0,0.0,0.0,33600.0,N,Cash
7200.0, 36 months,14.46,C,C4,1 year,MORTGAGE,85000.0,Source Verified,Fully Paid,debt_consolidation,8.95,680.0,2.0,7.0,0.0,97.0,w,649.0,645.0,0.0,Individual,0.0,112756.0,3.0,1650.0,89.0,0.0,66.0,37.0,6.0,6.0,1.0,0.0,2.0,3.0,2.0,2.0,13.0,0.0,0.0,2.0,100.0,50.0,0.0,0.0,3300.0,N,Cash
30000.0, 36 months,22.74,E,E1,10+ years,RENT,83000.0,Verified,Fully Paid,debt_consolidation,12.55,665.0,0.0,5.0,1.0,58.2,f,704.0,700.0,0.0,Individual,0.0,18751.0,3.0,277.0,88.9,0.0,190.0,197.0,11.0,11.0,1.0,0.0,1.0,2.0,1.0,1.0,5.0,0.0,0.0,1.0,100.0,100.0,1.0,0.0,2500.0,N,Cash
15000.0, 36 months,11.67,B,B4,10+ years,OWN,45000.0,Not Verified,Fully Paid,credit_card,8.32,660.0,0.0,4.0,0.0,49.2,w,689.0,685.0,0.0,Individual,21780.0,14568.0,1.0,14232.0,50.6,0.0,167.0,329.0,8.0,8.0,0.0,4.0,2.0,2.0,3.0,7.0,4.0,0.0,0.0,1.0,77.8,33.3,0.0,0.0,28800.0,N,Cash
30000.0, 60 months,15.61,C,C5,9 years,MORTGAGE,80000.0,Verified,Fully Paid,debt_consolidation,24.05,735.0,1.0,13.0,0.0,63.0,w,714.0,710.0,0.0,Individual,0.0,323605.0,1.0,4315.0,82.9,0.0,35.0,254.0,23.0,23.0,1.0,0.0,3.0,7.0,3.0,7.0,1.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,25300.0,N,Cash
5000.0, 36 months,11.39,B,B3,10+ years,OWN,64000.0,Not Verified,Fully Paid,debt_consolidation,7.43,755.0,1.0,9.0,0.0,21.6,w,754.0,750.0,0.0,Individual,0.0,174031.0,2.0,2857.0,53.9,0.0,123.0,133.0,31.0,3.0,2.0,0.0,2.0,2.0,3.0,6.0,3.0,0.0,0.0,2.0,100.0,33.3,0.0,0.0,6200.0,N,Cash
20000.0, 36 months,9.17,B,B2,3 years,MORTGAGE,100000.0,Verified,Fully Paid,debt_consolidation,14.59,660.0,0.0,10.0,0.0,68.0,w,684.0,680.0,1.0,Individual,790.0,124519.0,5.0,3250.0,93.0,0.0,172.0,225.0,20.0,8.0,1.0,0.0,2.0,6.0,4.0,4.0,4.0,0.0,1.0,1.0,94.0,100.0,0.0,0.0,6500.0,N,Cash
12000.0, 36 months,10.99,B,B4,1 year,RENT,52000.0,Not Verified,Fully Paid,debt_consolidation,15.19,710.0,0.0,6.0,0.0,53.7,w,769.0,765.0,0.0,Individual,0.0,29175.0,3.0,8197.0,53.7,0.0,11.0,95.0,12.0,11.0,0.0,0.0,5.0,5.0,5.0,5.0,1.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,17700.0,N,Cash
6000.0, 36 months,9.75,B,B3,< 1 year,MORTGAGE,70000.0,Verified,Fully Paid,debt_consolidation,25.53,675.0,1.0,9.0,0.0,39.4,w,649.0,645.0,0.0,Individual,0.0,66233.0,5.0,736.0,68.0,0.0,58.0,113.0,14.0,3.0,0.0,0.0,3.0,5.0,4.0,4.0,7.0,0.0,0.0,1.0,92.9,0.0,0.0,0.0,2300.0,N,Cash
30000.0, 60 months,7.89,A,A5,< 1 year,OWN,75500.0,Source Verified,Fully Paid,debt_consolidation,18.47,730.0,0.0,14.0,0.0,41.6,w,764.0,760.0,0.0,Individual,0.0,292335.0,2.0,34911.0,47.7,0.0,139.0,246.0,24.0,13.0,4.0,0.0,6.0,6.0,7.0,9.0,6.0,0.0,0.0,0.0,100.0,14.3,0.0,0.0,66800.0,N,Cash
15000.0, 36 months,12.74,C,C1,3 years,MORTGAGE,69777.0,Verified,Fully Paid,debt_consolidation,8.29,685.0,0.0,20.0,1.0,29.6,f,659.0,655.0,0.0,Individual,650.0,206112.0,3.0,8254.0,44.2,0.0,174.0,113.0,2.0,2.0,0.0,0.0,4.0,6.0,5.0,6.0,18.0,0.0,0.0,2.0,100.0,40.0,0.0,1.0,14800.0,N,Cash
7000.0, 36 months,13.66,C,C3,< 1 year,RENT,29300.0,Source Verified,Fully Paid,debt_consolidation,31.38,665.0,0.0,10.0,0.0,50.3,f,684.0,680.0,0.0,Individual,0.0,14912.0,3.0,708.0,85.6,0.0,65.0,131.0,7.0,7.0,0.0,1.0,2.0,5.0,2.0,2.0,3.0,0.0,0.0,2.0,78.6,100.0,0.0,0.0,4900.0,N,Cash
35000.0, 36 months,14.49,C,C4,8 years,RENT,155000.0,Verified,Fully Paid,debt_consolidation,18.76,680.0,1.0,16.0,0.0,76.6,w,669.0,665.0,0.0,Individual,0.0,91318.0,2.0,3122.0,90.0,0.0,171.0,233.0,2.0,2.0,2.0,0.0,7.0,10.0,7.0,16.0,7.0,0.0,0.0,2.0,92.1,57.1,0.0,0.0,31200.0,N,Cash
3600.0, 36 months,18.54,E,E1,10+ years,RENT,24000.0,Source Verified,Fully Paid,debt_consolidation,15.0,665.0,3.0,7.0,0.0,85.6,f,629.0,625.0,0.0,Individual,0.0,7616.0,2.0,265.0,94.4,0.0,101.0,104.0,1.0,1.0,0.0,0.0,5.0,7.0,5.0,6.0,1.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,4700.0,N,Cash
8000.0, 36 months,11.67,B,B4,7 years,RENT,41600.0,Source Verified,Fully Paid,debt_consolidation,32.26,660.0,1.0,9.0,0.0,54.7,w,709.0,705.0,0.0,Individual,0.0,35794.0,4.0,400.0,94.9,0.0,49.0,116.0,3.0,3.0,0.0,0.0,3.0,5.0,3.0,5.0,4.0,0.0,0.0,3.0,86.7,100.0,0.0,0.0,7900.0,N,Cash
10000.0, 36 months,13.99,C,C4,4 years,OWN,39000.0,Source Verified,Fully Paid,debt_consolidation,9.45,705.0,0.0,4.0,0.0,74.9,w,539.0,535.0,0.0,Individual,0.0,10105.0,2.0,3395.0,74.9,0.0,128.0,219.0,12.0,12.0,0.0,0.0,4.0,4.0,4.0,5.0,0.0,0.0,0.0,1.0,100.0,50.0,0.0,0.0,13500.0,N,Cash
16000.0, 36 months,7.12,A,A3,7 years,RENT,200000.0,Source Verified,Charged Off,debt_consolidation,14.85,705.0,0.0,15.0,0.0,60.6,w,564.0,560.0,0.0,Individual,0.0,241865.0,8.0,21865.0,61.4,0.0,154.0,477.0,4.0,4.0,3.0,0.0,7.0,7.0,9.0,16.0,9.0,0.0,0.0,4.0,100.0,33.3,0.0,0.0,56700.0,N,Cash
3000.0, 36 months,5.32,A,A1,10+ years,MORTGAGE,65000.0,Not Verified,Fully Paid,credit_card,4.28,830.0,1.0,11.0,0.0,7.9,f,839.0,835.0,0.0,Individual,0.0,36350.0,4.0,50305.0,6.8,0.0,127.0,194.0,15.0,15.0,2.0,0.0,4.0,7.0,7.0,10.0,2.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,54000.0,N,Cash
4000.0, 36 months,12.99,C,C1,10+ years,OWN,55000.0,Not Verified,Fully Paid,major_purchase,16.52,670.0,0.0,11.0,0.0,70.1,w,689.0,685.0,0.0,Individual,0.0,57473.0,6.0,2023.0,73.0,0.0,141.0,108.0,9.0,6.0,0.0,2.0,3.0,7.0,3.0,6.0,18.0,0.0,2.0,3.0,89.3,33.3,0.0,0.0,7500.0,N,Cash
10000.0, 36 months,8.18,B,B1,2 years,MORTGAGE,75000.0,Not Verified,Fully Paid,credit_card,22.24,675.0,2.0,7.0,0.0,62.3,w,779.0,775.0,0.0,Individual,0.0,83477.0,3.0,6378.0,60.1,0.0,73.0,131.0,11.0,5.0,0.0,0.0,3.0,4.0,4.0,5.0,6.0,0.0,0.0,2.0,100.0,50.0,0.0,0.0,16000.0,N,Cash
7475.0, 36 months,16.24,C,C5,< 1 year,RENT,45000.0,Not Verified,Fully Paid,debt_consolidation,15.73,660.0,1.0,12.0,0.0,69.5,w,754.0,750.0,0.0,Individual,0.0,39493.0,5.0,0.0,101.2,0.0,75.0,115.0,15.0,15.0,0.0,0.0,2.0,4.0,2.0,3.0,13.0,0.0,0.0,0.0,87.0,100.0,0.0,0.0,7400.0,N,Cash
26675.0, 60 months,30.89,G,G3,10+ years,RENT,58000.0,Verified,Charged Off,debt_consolidation,31.6,680.0,0.0,16.0,0.0,72.3,w,634.0,630.0,0.0,Individual,0.0,92810.0,3.0,3485.0,83.2,0.0,143.0,184.0,16.0,9.0,0.0,0.0,4.0,8.0,4.0,5.0,14.0,0.0,0.0,1.0,88.5,75.0,0.0,0.0,20800.0,N,Cash
30000.0, 36 months,9.17,B,B2,3 years,MORTGAGE,250000.0,Verified,Fully Paid,debt_consolidation,5.81,735.0,1.0,19.0,0.0,0.0,f,679.0,675.0,0.0,Individual,0.0,698587.0,8.0,83142.0,0.0,0.0,135.0,424.0,3.0,3.0,6.0,1.0,2.0,2.0,8.0,18.0,8.0,0.0,0.0,5.0,95.6,14.3,0.0,0.0,116000.0,N,Cash
15000.0, 60 months,14.49,C,C4,< 1 year,RENT,55000.0,Source Verified,Fully Paid,debt_consolidation,20.79,670.0,1.0,19.0,1.0,21.6,f,739.0,735.0,0.0,Individual,0.0,61590.0,7.0,6980.0,41.3,0.0,143.0,193.0,10.0,8.0,0.0,0.0,2.0,3.0,4.0,18.0,21.0,0.0,0.0,3.0,100.0,25.0,1.0,0.0,11900.0,N,Cash
14575.0, 36 months,16.99,D,D3,10+ years,OWN,33128.0,Source Verified,Fully Paid,debt_consolidation,24.02,680.0,0.0,9.0,0.0,78.8,w,804.0,800.0,0.0,Individual,0.0,22518.0,3.0,1462.0,87.9,0.0,81.0,143.0,9.0,9.0,0.0,0.0,4.0,5.0,4.0,4.0,6.0,0.0,0.0,2.0,100.0,50.0,0.0,0.0,12100.0,N,Cash
12000.0, 60 months,9.17,B,B1,4 years,MORTGAGE,80000.0,Not Verified,Fully Paid,credit_card,14.4,730.0,0.0,9.0,0.0,69.3,w,679.0,675.0,0.0,Individual,0.0,150734.0,0.0,2329.0,80.8,0.0,126.0,138.0,26.0,26.0,1.0,0.0,4.0,4.0,5.0,6.0,7.0,0.0,0.0,0.0,100.0,80.0,0.0,0.0,12100.0,N,Cash
12000.0, 36 months,6.92,A,A4,8 years,OWN,80000.0,Source Verified,Fully Paid,debt_consolidation,4.41,670.0,1.0,7.0,1.0,36.7,w,709.0,705.0,0.0,Individual,0.0,8605.0,2.0,5568.0,38.1,0.0,134.0,199.0,18.0,9.0,0.0,0.0,2.0,3.0,3.0,9.0,4.0,0.0,0.0,1.0,93.3,0.0,1.0,0.0,9000.0,N,Cash
5650.0, 36 months,14.46,C,C4,10+ years,RENT,89000.0,Source Verified,Charged Off,debt_consolidation,13.09,675.0,0.0,5.0,0.0,50.9,w,554.0,550.0,0.0,Individual,0.0,33506.0,1.0,0.0,104.6,0.0,186.0,119.0,25.0,4.0,1.0,0.0,1.0,3.0,1.0,2.0,9.0,0.0,0.0,1.0,92.3,100.0,0.0,0.0,900.0,N,Cash
20000.0, 36 months,7.97,A,A5,< 1 year,MORTGAGE,80000.0,Not Verified,Fully Paid,debt_consolidation,20.45,745.0,0.0,12.0,0.0,29.5,w,749.0,745.0,0.0,Joint App,0.0,238656.0,7.0,45396.0,31.9,0.0,51.0,288.0,7.0,7.0,3.0,0.0,5.0,5.0,7.0,12.0,4.0,0.0,0.0,2.0,91.3,28.6,0.0,0.0,66700.0,N,Cash
4500.0, 36 months,14.33,C,C1,5 years,MORTGAGE,34139.68,Verified,Fully Paid,debt_consolidation,21.27,670.0,0.0,9.0,0.0,48.1,f,599.0,595.0,0.0,Individual,78.0,187634.0,9.0,239.0,94.0,0.0,118.0,113.0,54.0,7.0,4.0,0.0,2.0,5.0,2.0,4.0,26.0,0.0,0.0,2.0,97.0,100.0,0.0,0.0,4000.0,N,Cash
23925.0, 60 months,18.84,E,E2,10+ years,MORTGAGE,65000.0,Source Verified,Fully Paid,debt_consolidation,18.83,715.0,0.0,10.0,0.0,79.9,f,679.0,675.0,0.0,Individual,0.0,124113.0,7.0,3180.0,89.7,0.0,83.0,182.0,10.0,3.0,6.0,0.0,3.0,4.0,3.0,9.0,5.0,0.0,0.0,3.0,100.0,100.0,0.0,0.0,30900.0,N,Cash
8000.0, 36 months,13.59,C,C2,1 year,RENT,45000.0,Not Verified,Charged Off,credit_card,21.84,695.0,1.0,20.0,0.0,34.5,w,574.0,570.0,0.0,Individual,0.0,61615.0,4.0,7510.0,41.8,0.0,125.0,126.0,1.0,1.0,0.0,3.0,3.0,6.0,3.0,7.0,25.0,0.0,0.0,4.0,92.5,33.3,0.0,0.0,12900.0,N,Cash
20000.0, 36 months,7.89,A,A5,6 years,RENT,41000.0,Source Verified,Charged Off,credit_card,25.56,715.0,0.0,18.0,0.0,26.8,w,619.0,615.0,0.0,Individual,0.0,18072.0,6.0,7527.0,34.5,0.0,107.0,116.0,8.0,8.0,0.0,0.0,3.0,10.0,4.0,8.0,4.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,11500.0,N,Cash
3000.0, 36 months,13.59,C,C2,10+ years,RENT,50000.0,Not Verified,Fully Paid,vacation,19.85,705.0,1.0,13.0,0.0,24.0,f,714.0,710.0,0.0,Individual,0.0,15311.0,3.0,2223.0,58.1,0.0,14.0,231.0,2.0,2.0,0.0,0.0,3.0,7.0,3.0,10.0,1.0,0.0,0.0,1.0,84.0,33.3,0.0,0.0,5300.0,N,Cash
12975.0, 60 months,24.85,E,E3,10+ years,MORTGAGE,90000.0,Verified,Fully Paid,credit_card,18.2,670.0,3.0,21.0,0.0,76.0,w,684.0,680.0,0.0,Individual,0.0,169284.0,8.0,1714.0,84.0,0.0,86.0,159.0,1.0,1.0,5.0,0.0,11.0,16.0,14.0,14.0,3.0,0.0,0.0,6.0,97.0,90.9,0.0,0.0,18850.0,N,Cash
7750.0, 36 months,12.99,C,C2,2 years,MORTGAGE,84000.0,Source Verified,Fully Paid,debt_consolidation,31.99,735.0,0.0,11.0,0.0,57.4,w,679.0,675.0,0.0,Individual,0.0,211602.0,8.0,8841.0,26.3,0.0,128.0,230.0,4.0,4.0,4.0,0.0,2.0,3.0,2.0,5.0,11.0,0.0,0.0,4.0,88.0,0.0,0.0,0.0,12000.0,N,Cash
6000.0, 36 months,12.79,C,C1,10+ years,RENT,22800.0,Verified,Fully Paid,credit_card,36.79,680.0,0.0,14.0,0.0,86.9,w,749.0,745.0,0.0,Joint App,0.0,49204.0,3.0,634.0,96.3,0.0,134.0,209.0,88.0,2.0,0.0,0.0,6.0,8.0,6.0,9.0,8.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,17100.0,N,Cash
16000.0, 36 months,18.25,D,D3,10+ years,OWN,144000.0,Source Verified,Fully Paid,small_business,8.65,660.0,3.0,14.0,0.0,76.2,f,709.0,705.0,0.0,Individual,0.0,77318.0,4.0,4006.0,64.95,0.0,128.0,165.0,8.0,5.0,1.0,0.0,3.0,5.0,4.0,7.0,6.0,0.0,0.0,2.0,97.0,50.0,0.0,0.0,14000.0,N,Cash
22350.0, 36 months,13.99,C,C1,8 years,MORTGAGE,52000.0,Verified,Charged Off,debt_consolidation,12.12,690.0,0.0,6.0,0.0,89.1,f,714.0,710.0,0.0,Individual,0.0,77318.0,0.0,1827.0,89.1,0.0,128.0,165.0,8.0,5.0,0.0,0.0,3.0,5.0,4.0,7.0,6.0,0.0,0.0,2.0,97.0,66.7,0.0,0.0,16834.0,N,Cash
10000.0, 60 months,17.14,E,E3,< 1 year,RENT,55000.0,Verified,Fully Paid,debt_consolidation,16.04,700.0,0.0,7.0,0.0,49.0,f,604.0,600.0,0.0,Individual,0.0,77318.0,4.0,4006.0,64.95,0.0,128.0,165.0,8.0,5.0,1.0,0.0,3.0,5.0,4.0,7.0,6.0,0.0,0.0,2.0,97.0,50.0,0.0,0.0,14000.0,N,Cash
21050.0, 60 months,18.25,E,E1,8 years,MORTGAGE,58500.0,Source Verified,Charged Off,debt_consolidation,28.41,660.0,0.0,12.0,0.0,85.3,w,554.0,550.0,0.0,Individual,0.0,100390.0,4.0,1059.0,93.1,0.0,120.0,51.0,3.0,3.0,1.0,0.0,6.0,8.0,7.0,8.0,8.0,0.0,0.0,3.0,100.0,57.1,0.0,0.0,15300.0,N,Cash
10000.0, 60 months,15.61,D,D1,8 years,OWN,53000.0,Source Verified,Fully Paid,debt_consolidation,23.69,680.0,3.0,14.0,0.0,6.1,w,664.0,660.0,1.0,Individual,428.0,80337.0,6.0,32880.0,5.5,0.0,82.0,217.0,18.0,1.0,1.0,3.0,3.0,4.0,5.0,13.0,9.0,0.0,0.0,4.0,87.5,0.0,0.0,0.0,34800.0,N,Cash
13450.0, 36 months,7.62,A,A3,6 years,MORTGAGE,52000.0,Verified,Fully Paid,debt_consolidation,25.68,765.0,1.0,8.0,0.0,56.4,f,789.0,785.0,0.0,Individual,0.0,191455.0,3.0,3625.0,77.9,0.0,112.0,215.0,9.0,9.0,3.0,0.0,3.0,5.0,3.0,11.0,2.0,0.0,0.0,1.0,100.0,33.3,0.0,0.0,16400.0,N,Cash
5600.0, 36 months,16.49,D,D3,2 years,MORTGAGE,83300.0,Verified,Charged Off,debt_consolidation,3.34,670.0,4.0,7.0,0.0,3.7,f,499.0,0.0,0.0,Individual,0.0,129904.0,5.0,604.0,24.5,0.0,133.0,149.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,5.0,32.0,0.0,0.0,4.0,89.4,0.0,0.0,0.0,800.0,N,Cash
8000.0, 36 months,12.62,C,C1,7 years,RENT,45000.0,Source Verified,Charged Off,other,13.16,675.0,0.0,5.0,0.0,47.8,f,639.0,635.0,0.0,Individual,0.0,21273.0,1.0,2932.0,51.9,0.0,128.0,43.0,21.0,21.0,0.0,1.0,2.0,3.0,3.0,3.0,3.0,0.0,1.0,0.0,77.8,33.3,0.0,0.0,6100.0,N,Cash
20000.0, 36 months,11.99,B,B3,6 years,MORTGAGE,72000.0,Source Verified,Charged Off,debt_consolidation,17.53,695.0,0.0,12.0,0.0,79.8,f,684.0,680.0,0.0,Individual,0.0,135293.0,6.0,3783.0,79.8,0.0,160.0,250.0,11.0,11.0,4.0,1.0,3.0,3.0,5.0,18.0,8.0,0.0,0.0,1.0,94.3,66.7,0.0,0.0,18700.0,N,Cash
18000.0, 36 months,15.99,C,C5,10+ years,MORTGAGE,55000.0,Source Verified,Fully Paid,debt_consolidation,16.12,705.0,1.0,9.0,1.0,58.7,w,744.0,740.0,0.0,Individual,0.0,58125.0,3.0,12629.0,58.6,0.0,158.0,219.0,1.0,1.0,2.0,0.0,3.0,4.0,4.0,4.0,5.0,0.0,0.0,1.0,100.0,50.0,1.0,0.0,30500.0,N,Cash
18650.0, 36 months,7.89,A,A5,< 1 year,RENT,70000.0,Not Verified,Fully Paid,credit_card,26.29,705.0,0.0,10.0,0.0,41.8,w,744.0,740.0,0.0,Individual,0.0,136777.0,2.0,33884.0,41.8,0.0,67.0,229.0,2.0,2.0,0.0,0.0,5.0,5.0,5.0,7.0,5.0,0.0,0.0,1.0,100.0,40.0,0.0,0.0,58200.0,N,Cash
7500.0, 36 months,14.49,C,C4,10+ years,RENT,90000.0,Source Verified,Fully Paid,debt_consolidation,2.58,660.0,0.0,9.0,0.0,56.5,f,684.0,680.0,0.0,Individual,202.0,7114.0,6.0,5022.0,58.1,0.0,128.0,61.0,1.0,1.0,0.0,0.0,6.0,7.0,7.0,8.0,0.0,0.0,0.0,5.0,90.0,14.3,0.0,0.0,12000.0,N,Cash
36000.0, 60 months,15.05,C,C4,10+ years,MORTGAGE,80000.0,Verified,Fully Paid,debt_consolidation,9.99,685.0,0.0,6.0,0.0,87.9,w,699.0,695.0,0.0,Individual,0.0,137988.0,2.0,1600.0,87.5,0.0,120.0,386.0,45.0,22.0,3.0,2.0,3.0,4.0,3.0,5.0,12.0,0.0,2.0,0.0,91.7,66.7,0.0,0.0,12800.0,N,Cash
13550.0, 36 months,24.5,F,F3,2 years,RENT,40000.0,Source Verified,Charged Off,moving,12.51,665.0,0.0,13.0,0.0,65.6,w,614.0,610.0,0.0,Individual,310.0,17075.0,4.0,3342.0,73.0,0.0,40.0,98.0,7.0,7.0,0.0,0.0,5.0,8.0,7.0,14.0,2.0,0.0,0.0,3.0,95.8,28.6,0.0,0.0,12400.0,N,Cash
18200.0, 36 months,6.62,A,A2,7 years,MORTGAGE,84188.0,Not Verified,Fully Paid,credit_card,18.06,730.0,1.0,6.0,0.0,57.0,f,699.0,695.0,0.0,Individual,0.0,231678.0,2.0,9031.0,57.0,0.0,100.0,138.0,85.0,6.0,1.0,0.0,2.0,2.0,2.0,7.0,6.0,0.0,0.0,1.0,100.0,50.0,0.0,0.0,21000.0,N,Cash
2000.0, 36 months,15.61,D,D1,3 years,MORTGAGE,40000.0,Verified,Fully Paid,home_improvement,32.19,665.0,0.0,9.0,1.0,76.9,w,674.0,670.0,0.0,Individual,0.0,43856.0,7.0,35.0,99.5,0.0,124.0,124.0,6.0,3.0,0.0,0.0,2.0,4.0,2.0,5.0,7.0,0.0,0.0,5.0,93.7,100.0,1.0,0.0,7500.0,N,Cash
35000.0, 36 months,9.17,B,B2,2 years,RENT,117000.0,Source Verified,Fully Paid,debt_consolidation,24.99,695.0,0.0,13.0,1.0,73.2,f,699.0,695.0,0.0,Individual,0.0,70181.0,3.0,5090.0,73.2,0.0,73.0,335.0,15.0,15.0,1.0,0.0,3.0,3.0,5.0,5.0,12.0,0.0,0.0,0.0,100.0,33.3,1.0,0.0,19000.0,N,Cash
10000.0, 60 months,16.78,C,C5,1 year,MORTGAGE,30600.0,Verified,Fully Paid,debt_consolidation,17.49,660.0,1.0,13.0,0.0,53.9,f,574.0,570.0,0.0,Individual,0.0,185755.0,5.0,552.0,87.7,0.0,85.0,84.0,8.0,8.0,2.0,0.0,2.0,5.0,3.0,7.0,19.0,0.0,0.0,4.0,100.0,50.0,0.0,0.0,4500.0,N,Cash
1450.0, 36 months,7.26,A,A4,7 years,RENT,49500.0,Not Verified,Fully Paid,credit_card,33.02,715.0,1.0,14.0,0.0,71.4,f,639.0,635.0,0.0,Individual,0.0,72755.0,2.0,3118.0,82.0,0.0,119.0,151.0,20.0,20.0,0.0,0.0,5.0,8.0,5.0,7.0,13.0,0.0,0.0,0.0,100.0,80.0,0.0,0.0,17300.0,N,Cash
35000.0, 36 months,8.9,A,A5,6 years,MORTGAGE,350000.0,Source Verified,Fully Paid,home_improvement,7.54,780.0,2.0,8.0,0.0,27.7,f,779.0,775.0,0.0,Individual,0.0,77318.0,4.0,4006.0,64.95,0.0,128.0,165.0,8.0,5.0,1.0,0.0,3.0,5.0,4.0,7.0,6.0,0.0,0.0,2.0,97.0,50.0,0.0,0.0,14000.0,N,Cash
